id,linea_origen,estacion_origen,linea_destino,estacion_destino,ruta_lineas,estaciones_transbordo,num_transbordos,num_tramos_estacion,tiempo_en_tren_min,tiempo_caminata_transbordo_min,tiempo_espera_transbordo_min,espera_inicial_min,tiempo_total_estimado_min,ruta_estaciones,tipo_estimacion
777,1,Sevilla,1,Observatorio,1,,0,4,9.47,0.0,0.0,3.0,12.47,Sevilla > Chapultepec > Juanacatlán > Tacubaya > Observatorio,Estimación modelada
778,1,Sevilla,1,Tacubaya,1,,0,3,7.11,0.0,0.0,3.0,10.11,Sevilla > Chapultepec > Juanacatlán > Tacubaya,Estimación modelada
779,1,Sevilla,1,Juanacatlán,1,,0,2,4.74,0.0,0.0,3.0,7.74,Sevilla > Chapultepec > Juanacatlán,Estimación modelada
780,1,Sevilla,1,Chapultepec,1,,0,1,2.37,0.0,0.0,3.0,5.37,Sevilla > Chapultepec,Estimación modelada
781,1,Sevilla,1,Insurgentes,1,,0,1,2.37,0.0,0.0,3.0,5.37,Sevilla > Insurgentes,Estimación modelada
782,1,Sevilla,1,Cuauhtémoc,1,,0,2,4.74,0.0,0.0,3.0,7.74,Sevilla > Insurgentes > Cuauhtémoc,Estimación modelada
783,1,Sevilla,1,Balderas,1,,0,3,7.11,0.0,0.0,3.0,10.11,Sevilla > Insurgentes > Cuauhtémoc > Balderas,Estimación modelada
784,1,Sevilla,1,Salto del Agua,1,,0,4,9.47,0.0,0.0,3.0,12.47,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua,Estimación modelada
785,1,Sevilla,1,Isabel la Católica,1,,0,5,11.84,0.0,0.0,3.0,14.84,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica,Estimación modelada
786,1,Sevilla,1,Pino Suárez,1,,0,6,14.21,0.0,0.0,3.0,17.21,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez,Estimación modelada
787,1,Sevilla,1,Merced,1,,0,7,16.58,0.0,0.0,3.0,19.58,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced,Estimación modelada
788,1,Sevilla,1,Candelaria,1,,0,8,18.95,0.0,0.0,3.0,21.95,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria,Estimación modelada
789,1,Sevilla,1,San Lázaro,1,,0,9,21.32,0.0,0.0,3.0,24.32,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro,Estimación modelada
790,1,Sevilla,1,Moctezuma,1,,0,10,23.68,0.0,0.0,3.0,26.68,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Moctezuma,Estimación modelada
791,1,Sevilla,1,Balbuena,1,,0,11,26.05,0.0,0.0,3.0,29.05,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Moctezuma > Balbuena,Estimación modelada
792,1,Sevilla,1,Boulevard Puerto Aéreo,1,,0,12,28.42,0.0,0.0,3.0,31.42,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo,Estimación modelada
793,1,Sevilla,1,Gómez Farías,1,,0,13,30.79,0.0,0.0,3.0,33.79,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo > Gómez Farías,Estimación modelada
794,1,Sevilla,1,Zaragoza,1,,0,14,33.16,0.0,0.0,3.0,36.16,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo > Gómez Farías > Zaragoza,Estimación modelada
795,1,Sevilla,1,Pantitlán,1,,0,15,35.53,0.0,0.0,3.0,38.53,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo > Gómez Farías > Zaragoza > Pantitlán,Estimación modelada
796,1,Sevilla,2,Cuatro Caminos,1 > 7 > 2,Tacubaya > Tacuba,2,10,28.81,6.0,6.0,3.0,43.81,Sevilla > Chapultepec > Juanacatlán > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Panteones > Cuatro Caminos,Estimación modelada
797,1,Sevilla,2,Panteones,1 > 7 > 2,Tacubaya > Tacuba,2,9,26.42,6.0,6.0,3.0,41.42,Sevilla > Chapultepec > Juanacatlán > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Panteones,Estimación modelada
798,1,Sevilla,2,Tacuba,1 > 7 > 2,Tacubaya > Tacuba,2,8,24.03,6.0,6.0,3.0,39.03,Sevilla > Chapultepec > Juanacatlán > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba,Estimación modelada
799,1,Sevilla,2,Cuitláhuac,1 > 7 > 2,Tacubaya > Tacuba,2,9,26.42,6.0,6.0,3.0,41.42,Sevilla > Chapultepec > Juanacatlán > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Cuitláhuac,Estimación modelada
800,1,Sevilla,2,Popotla,1 > 3 > 2,Balderas > Hidalgo,2,10,24.66,6.0,6.0,3.0,39.66,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Revolución > San Cosme > Normal > Colegio Militar > Popotla,Estimación modelada
801,1,Sevilla,2,Colegio Militar,1 > 3 > 2,Balderas > Hidalgo,2,9,22.27,6.0,6.0,3.0,37.27,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Revolución > San Cosme > Normal > Colegio Militar,Estimación modelada
802,1,Sevilla,2,Normal,1 > 3 > 2,Balderas > Hidalgo,2,8,19.88,6.0,6.0,3.0,34.88,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Revolución > San Cosme > Normal,Estimación modelada
803,1,Sevilla,2,San Cosme,1 > 3 > 2,Balderas > Hidalgo,2,7,17.49,6.0,6.0,3.0,32.49,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Revolución > San Cosme,Estimación modelada
804,1,Sevilla,2,Revolución,1 > 3 > 2,Balderas > Hidalgo,2,6,15.1,6.0,6.0,3.0,30.1,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Revolución,Estimación modelada
805,1,Sevilla,2,Hidalgo,1 > 3 > 2,Balderas > Hidalgo,2,5,12.71,6.0,6.0,3.0,27.71,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo,Estimación modelada
806,1,Sevilla,2,Bellas Artes,1 > 8 > 2,Salto del Agua > Bellas Artes,2,6,15.03,6.0,6.0,3.0,30.03,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > San Juan de Letrán > Bellas Artes,Estimación modelada
807,1,Sevilla,2,Allende,1 > 2,Pino Suárez,1,8,18.99,3.0,3.0,3.0,27.99,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Zócalo/Tenochtitlan > Allende,Estimación modelada
808,1,Sevilla,2,Zócalo/Tenochtitlan,1 > 2,Pino Suárez,1,7,16.6,3.0,3.0,3.0,25.6,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Zócalo/Tenochtitlan,Estimación modelada
809,1,Sevilla,2,Pino Suárez,1 > 2,Pino Suárez,1,6,14.21,3.0,3.0,3.0,23.21,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez,Estimación modelada
810,1,Sevilla,2,San Antonio Abad,1 > 2,Pino Suárez,1,7,16.6,3.0,3.0,3.0,25.6,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad,Estimación modelada
811,1,Sevilla,2,Chabacano,1 > 2,Pino Suárez,1,8,18.99,3.0,3.0,3.0,27.99,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad > Chabacano,Estimación modelada
812,1,Sevilla,2,Viaducto,1 > 2,Pino Suárez,1,9,21.38,3.0,3.0,3.0,30.38,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad > Chabacano > Viaducto,Estimación modelada
813,1,Sevilla,2,Xola,1 > 2,Pino Suárez,1,10,23.78,3.0,3.0,3.0,32.78,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad > Chabacano > Viaducto > Xola,Estimación modelada
814,1,Sevilla,2,Villa de Cortés,1 > 2,Pino Suárez,1,11,26.17,3.0,3.0,3.0,35.17,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad > Chabacano > Viaducto > Xola > Villa de Cortés,Estimación modelada
815,1,Sevilla,2,Nativitas,1 > 2,Pino Suárez,1,12,28.56,3.0,3.0,3.0,37.56,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas,Estimación modelada
816,1,Sevilla,2,Portales,1 > 2,Pino Suárez,1,13,30.95,3.0,3.0,3.0,39.95,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales,Estimación modelada
817,1,Sevilla,2,Ermita,1 > 2,Pino Suárez,1,14,33.34,3.0,3.0,3.0,42.34,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales > Ermita,Estimación modelada
818,1,Sevilla,2,General Anaya,1 > 2,Pino Suárez,1,15,35.73,3.0,3.0,3.0,44.73,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales > Ermita > General Anaya,Estimación modelada
819,1,Sevilla,2,Tasqueña,1 > 2,Pino Suárez,1,16,38.12,3.0,3.0,3.0,47.12,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > San Antonio Abad > Chabacano > Viaducto > Xola > Villa de Cortés > Nativitas > Portales > Ermita > General Anaya > Tasqueña,Estimación modelada
820,1,Sevilla,3,Indios Verdes,1 > 3,Balderas,1,11,29.51,3.0,3.0,3.0,38.51,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Potrero > Deportivo 18 de Marzo > Indios Verdes,Estimación modelada
821,1,Sevilla,3,Deportivo 18 de Marzo,1 > 3,Balderas,1,10,26.71,3.0,3.0,3.0,35.71,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Potrero > Deportivo 18 de Marzo,Estimación modelada
822,1,Sevilla,3,Potrero,1 > 3,Balderas,1,9,23.91,3.0,3.0,3.0,32.91,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Potrero,Estimación modelada
823,1,Sevilla,3,La Raza,1 > 3,Balderas,1,8,21.11,3.0,3.0,3.0,30.11,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza,Estimación modelada
824,1,Sevilla,3,Tlatelolco,1 > 3,Balderas,1,7,18.31,3.0,3.0,3.0,27.31,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco,Estimación modelada
825,1,Sevilla,3,Guerrero,1 > 3,Balderas,1,6,15.51,3.0,3.0,3.0,24.51,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero,Estimación modelada
826,1,Sevilla,3,Hidalgo,1 > 3,Balderas,1,5,12.71,3.0,3.0,3.0,21.71,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo,Estimación modelada
827,1,Sevilla,3,Juárez,1 > 3,Balderas,1,4,9.91,3.0,3.0,3.0,18.91,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez,Estimación modelada
828,1,Sevilla,3,Balderas,1 > 3,Balderas,1,3,7.11,3.0,3.0,3.0,16.11,Sevilla > Insurgentes > Cuauhtémoc > Balderas,Estimación modelada
829,1,Sevilla,3,Niños Héroes/Poder Judicial CDMX,1 > 3,Balderas,1,4,9.91,3.0,3.0,3.0,18.91,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX,Estimación modelada
830,1,Sevilla,3,Hospital General,1 > 3,Balderas,1,5,12.71,3.0,3.0,3.0,21.71,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General,Estimación modelada
831,1,Sevilla,3,Centro Médico,1 > 3,Balderas,1,6,15.51,3.0,3.0,3.0,24.51,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico,Estimación modelada
832,1,Sevilla,3,Etiopía/Plaza de la Transparencia,1 > 3,Balderas,1,7,18.31,3.0,3.0,3.0,27.31,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico > Etiopía/Plaza de la Transparencia,Estimación modelada
833,1,Sevilla,3,Eugenia,1 > 3,Balderas,1,8,21.11,3.0,3.0,3.0,30.11,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia,Estimación modelada
834,1,Sevilla,3,División del Norte,1 > 3,Balderas,1,9,23.91,3.0,3.0,3.0,32.91,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte,Estimación modelada
835,1,Sevilla,3,Zapata,1 > 3,Balderas,1,10,26.71,3.0,3.0,3.0,35.71,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata,Estimación modelada
836,1,Sevilla,3,Coyoacán,1 > 3,Balderas,1,11,29.51,3.0,3.0,3.0,38.51,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán,Estimación modelada
837,1,Sevilla,3,Viveros/Derechos Humanos,1 > 3,Balderas,1,12,32.31,3.0,3.0,3.0,41.31,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán > Viveros/Derechos Humanos,Estimación modelada
838,1,Sevilla,3,Miguel Ángel de Quevedo,1 > 3,Balderas,1,13,35.11,3.0,3.0,3.0,44.11,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán > Viveros/Derechos Humanos > Miguel Ángel de Quevedo,Estimación modelada
839,1,Sevilla,3,Copilco,1 > 3,Balderas,1,14,37.91,3.0,3.0,3.0,46.91,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán > Viveros/Derechos Humanos > Miguel Ángel de Quevedo > Copilco,Estimación modelada
840,1,Sevilla,3,Universidad,1 > 3,Balderas,1,15,40.71,3.0,3.0,3.0,49.71,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Niños Héroes/Poder Judicial CDMX > Hospital General > Centro Médico > Etiopía/Plaza de la Transparencia > Eugenia > División del Norte > Zapata > Coyoacán > Viveros/Derechos Humanos > Miguel Ángel de Quevedo > Copilco > Universidad,Estimación modelada
841,1,Sevilla,4,Martín Carrera,1 > 4,Candelaria,1,14,35.61,3.0,3.0,3.0,44.61,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito > Talismán > Martín Carrera,Estimación modelada
842,1,Sevilla,4,Talismán,1 > 4,Candelaria,1,13,32.84,3.0,3.0,3.0,41.84,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito > Talismán,Estimación modelada
843,1,Sevilla,4,Bondojito,1 > 4,Candelaria,1,12,30.06,3.0,3.0,3.0,39.06,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Morelos > Canal del Norte > Consulado > Bondojito,Estimación modelada
844,1,Sevilla,4,Consulado,1 > 4,Candelaria,1,11,27.28,3.0,3.0,3.0,36.28,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Morelos > Canal del Norte > Consulado,Estimación modelada
845,1,Sevilla,4,Canal del Norte,1 > 4,Candelaria,1,10,24.5,3.0,3.0,3.0,33.5,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Morelos > Canal del Norte,Estimación modelada
846,1,Sevilla,4,Morelos,1 > 4,Candelaria,1,9,21.73,3.0,3.0,3.0,30.73,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Morelos,Estimación modelada
847,1,Sevilla,4,Candelaria,1 > 4,Candelaria,1,8,18.95,3.0,3.0,3.0,27.95,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria,Estimación modelada
848,1,Sevilla,4,Fray Servando,1 > 4,Candelaria,1,9,21.73,3.0,3.0,3.0,30.73,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Fray Servando,Estimación modelada
849,1,Sevilla,4,Jamaica,1 > 4,Candelaria,1,10,24.5,3.0,3.0,3.0,33.5,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Fray Servando > Jamaica,Estimación modelada
850,1,Sevilla,4,Santa Anita,1 > 4,Candelaria,1,11,27.28,3.0,3.0,3.0,36.28,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Fray Servando > Jamaica > Santa Anita,Estimación modelada
851,1,Sevilla,5,Pantitlán,1 > 5,Pantitlán,1,15,35.53,3.0,3.0,3.0,44.53,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo > Gómez Farías > Zaragoza > Pantitlán,Estimación modelada
852,1,Sevilla,5,Hangares,1 > 5,Pantitlán,1,16,38.44,3.0,3.0,3.0,47.44,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Moctezuma > Balbuena > Boulevard Puerto Aéreo > Gómez Farías > Zaragoza > Pantitlán > Hangares,Estimación modelada
853,1,Sevilla,5,Terminal Aérea,1 > B > 5,San Lázaro > Oceanía,2,13,30.38,6.0,6.0,3.0,45.38,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Terminal Aérea,Estimación modelada
854,1,Sevilla,5,Oceanía,1 > B > 5,San Lázaro > Oceanía,2,12,27.47,6.0,6.0,3.0,42.47,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía,Estimación modelada
855,1,Sevilla,5,Aragón,1 > B > 5,San Lázaro > Oceanía,2,13,30.38,6.0,6.0,3.0,45.38,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > San Lázaro > Ricardo Flores Magón > Romero Rubio > Oceanía > Aragón,Estimación modelada
856,1,Sevilla,5,Eduardo Molina,1 > 4 > 5,Candelaria > Consulado,2,12,30.2,6.0,6.0,3.0,45.2,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Morelos > Canal del Norte > Consulado > Eduardo Molina,Estimación modelada
857,1,Sevilla,5,Consulado,1 > 4 > 5,Candelaria > Consulado,2,11,27.28,6.0,6.0,3.0,42.28,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Salto del Agua > Isabel la Católica > Pino Suárez > Merced > Candelaria > Morelos > Canal del Norte > Consulado,Estimación modelada
858,1,Sevilla,5,Valle Gómez,1 > 3 > 5,Balderas > La Raza,2,10,26.94,6.0,6.0,3.0,41.94,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Misterios > Valle Gómez,Estimación modelada
859,1,Sevilla,5,Misterios,1 > 3 > 5,Balderas > La Raza,2,9,24.02,6.0,6.0,3.0,39.02,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Misterios,Estimación modelada
860,1,Sevilla,5,La Raza,1 > 3 > 5,Balderas > La Raza,2,8,21.11,6.0,6.0,3.0,36.11,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza,Estimación modelada
861,1,Sevilla,5,Autobuses del Norte,1 > 3 > 5,Balderas > La Raza,2,9,24.02,6.0,6.0,3.0,39.02,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Autobuses del Norte,Estimación modelada
862,1,Sevilla,5,Instituto del Petróleo,1 > 3 > 5,Balderas > La Raza,2,10,26.94,6.0,6.0,3.0,41.94,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Autobuses del Norte > Instituto del Petróleo,Estimación modelada
863,1,Sevilla,5,Politécnico,1 > 3 > 5,Balderas > La Raza,2,11,29.86,6.0,6.0,3.0,44.86,Sevilla > Insurgentes > Cuauhtémoc > Balderas > Juárez > Hidalgo > Guerrero > Tlatelolco > La Raza > Autobuses del Norte > Instituto del Petróleo > Politécnico,Estimación modelada
864,1,Sevilla,6,El Rosario,1 > 7 > 6,Tacubaya > El Rosario,2,12,37.57,6.0,6.0,3.0,52.57,Sevilla > Chapultepec > Juanacatlán > Tacubaya > Constituyentes > Auditorio > Polanco > San Joaquín > Tacuba > Refinería > Camarones > Aquiles Serdán > El Rosario,Estimación modelada
